sample_index,wall_time_iso,elapsed_s,ros_time_s,core,cpu_percent
1467,2026-05-02T15:57:53.810,762.474,,cpu24,10.204
1467,2026-05-02T15:57:53.810,762.474,,cpu25,10.000
1467,2026-05-02T15:57:53.810,762.474,,cpu26,10.000
1467,2026-05-02T15:57:53.810,762.474,,cpu27,10.204
1467,2026-05-02T15:57:53.810,762.474,,cpu28,12.000
1467,2026-05-02T15:57:53.810,762.474,,cpu29,14.286
1467,2026-05-02T15:57:53.810,762.474,,cpu30,12.000
1467,2026-05-02T15:57:53.810,762.474,,cpu31,10.204
1468,2026-05-02T15:57:54.352,763.015,,cpu0,16.364
1468,2026-05-02T15:57:54.352,763.015,,cpu1,12.963
1468,2026-05-02T15:57:54.352,763.015,,cpu2,12.963
1468,2026-05-02T15:57:54.352,763.015,,cpu3,11.111
1468,2026-05-02T15:57:54.352,763.015,,cpu4,13.208
1468,2026-05-02T15:57:54.352,763.015,,cpu5,11.111
1468,2026-05-02T15:57:54.352,763.015,,cpu6,16.364
1468,2026-05-02T15:57:54.352,763.015,,cpu7,12.963
1468,2026-05-02T15:57:54.352,763.015,,cpu8,27.778
1468,2026-05-02T15:57:54.352,763.015,,cpu9,14.815
1468,2026-05-02T15:57:54.352,763.015,,cpu10,22.642
1468,2026-05-02T15:57:54.352,763.015,,cpu11,11.321
1468,2026-05-02T15:57:54.352,763.015,,cpu12,11.538
1468,2026-05-02T15:57:54.352,763.015,,cpu13,16.667
1468,2026-05-02T15:57:54.352,763.015,,cpu14,18.519
1468,2026-05-02T15:57:54.352,763.015,,cpu15,9.434
1468,2026-05-02T15:57:54.352,763.015,,cpu16,11.321
1468,2026-05-02T15:57:54.352,763.015,,cpu17,13.208
1468,2026-05-02T15:57:54.352,763.015,,cpu18,9.615
1468,2026-05-02T15:57:54.352,763.015,,cpu19,12.963
1468,2026-05-02T15:57:54.352,763.015,,cpu20,11.321
1468,2026-05-02T15:57:54.352,763.015,,cpu21,11.111
1468,2026-05-02T15:57:54.352,763.015,,cpu22,13.208
1468,2026-05-02T15:57:54.352,763.015,,cpu23,10.909
1468,2026-05-02T15:57:54.352,763.015,,cpu24,12.963
1468,2026-05-02T15:57:54.352,763.015,,cpu25,12.963
1468,2026-05-02T15:57:54.352,763.015,,cpu26,12.963
1468,2026-05-02T15:57:54.352,763.015,,cpu27,12.727
1468,2026-05-02T15:57:54.352,763.015,,cpu28,12.727
1468,2026-05-02T15:57:54.352,763.015,,cpu29,14.815
1468,2026-05-02T15:57:54.352,763.015,,cpu30,12.963
1468,2026-05-02T15:57:54.352,763.015,,cpu31,12.727
1469,2026-05-02T15:57:54.858,763.522,,cpu0,18.000
1469,2026-05-02T15:57:54.858,763.522,,cpu1,19.608
1469,2026-05-02T15:57:54.858,763.522,,cpu2,18.000
1469,2026-05-02T15:57:54.858,763.522,,cpu3,18.000
1469,2026-05-02T15:57:54.858,763.522,,cpu4,23.077
1469,2026-05-02T15:57:54.858,763.522,,cpu5,23.077
1469,2026-05-02T15:57:54.858,763.522,,cpu6,18.000
1469,2026-05-02T15:57:54.858,763.522,,cpu7,19.231
1469,2026-05-02T15:57:54.858,763.522,,cpu8,25.490
1469,2026-05-02T15:57:54.858,763.522,,cpu9,28.846
1469,2026-05-02T15:57:54.858,763.522,,cpu10,28.846
1469,2026-05-02T15:57:54.858,763.522,,cpu11,21.154
1469,2026-05-02T15:57:54.858,763.522,,cpu12,21.154
1469,2026-05-02T15:57:54.858,763.522,,cpu13,22.000
1469,2026-05-02T15:57:54.858,763.522,,cpu14,20.000
1469,2026-05-02T15:57:54.858,763.522,,cpu15,17.647
1469,2026-05-02T15:57:54.858,763.522,,cpu16,19.608
1469,2026-05-02T15:57:54.858,763.522,,cpu17,23.077
1469,2026-05-02T15:57:54.858,763.522,,cpu18,23.077
1469,2026-05-02T15:57:54.858,763.522,,cpu19,19.608
1469,2026-05-02T15:57:54.858,763.522,,cpu20,21.154
1469,2026-05-02T15:57:54.858,763.522,,cpu21,17.647
1469,2026-05-02T15:57:54.858,763.522,,cpu22,17.647
1469,2026-05-02T15:57:54.858,763.522,,cpu23,21.569
1469,2026-05-02T15:57:54.858,763.522,,cpu24,17.647
1469,2026-05-02T15:57:54.858,763.522,,cpu25,17.647
1469,2026-05-02T15:57:54.858,763.522,,cpu26,17.647
1469,2026-05-02T15:57:54.858,763.522,,cpu27,21.154
1469,2026-05-02T15:57:54.858,763.522,,cpu28,18.000
1469,2026-05-02T15:57:54.858,763.522,,cpu29,20.000
1469,2026-05-02T15:57:54.858,763.522,,cpu30,19.231
1469,2026-05-02T15:57:54.858,763.522,,cpu31,16.000
1470,2026-05-02T15:57:55.373,764.036,,cpu0,17.308
1470,2026-05-02T15:57:55.373,764.036,,cpu1,11.765
1470,2026-05-02T15:57:55.373,764.036,,cpu2,17.308
1470,2026-05-02T15:57:55.373,764.036,,cpu3,11.538
1470,2026-05-02T15:57:55.373,764.036,,cpu4,13.462
1470,2026-05-02T15:57:55.373,764.036,,cpu5,9.804
1470,2026-05-02T15:57:55.373,764.036,,cpu6,11.538
1470,2026-05-02T15:57:55.373,764.036,,cpu7,11.765
1470,2026-05-02T15:57:55.373,764.036,,cpu8,17.308
1470,2026-05-02T15:57:55.373,764.036,,cpu9,15.385
1470,2026-05-02T15:57:55.373,764.036,,cpu10,18.000
1470,2026-05-02T15:57:55.373,764.036,,cpu11,9.804
1470,2026-05-02T15:57:55.373,764.036,,cpu12,14.000
1470,2026-05-02T15:57:55.373,764.036,,cpu13,11.538
1470,2026-05-02T15:57:55.373,764.036,,cpu14,17.308
1470,2026-05-02T15:57:55.373,764.036,,cpu15,13.208
1470,2026-05-02T15:57:55.373,764.036,,cpu16,16.981
1470,2026-05-02T15:57:55.373,764.036,,cpu17,15.385
1470,2026-05-02T15:57:55.373,764.036,,cpu18,10.000
1470,2026-05-02T15:57:55.373,764.036,,cpu19,13.462
1470,2026-05-02T15:57:55.373,764.036,,cpu20,13.462
1470,2026-05-02T15:57:55.373,764.036,,cpu21,13.462
1470,2026-05-02T15:57:55.373,764.036,,cpu22,11.765
1470,2026-05-02T15:57:55.373,764.036,,cpu23,11.538
1470,2026-05-02T15:57:55.373,764.036,,cpu24,13.462
1470,2026-05-02T15:57:55.373,764.036,,cpu25,11.538
1470,2026-05-02T15:57:55.373,764.036,,cpu26,9.804
1470,2026-05-02T15:57:55.373,764.036,,cpu27,11.538
1470,2026-05-02T15:57:55.373,764.036,,cpu28,13.725
1470,2026-05-02T15:57:55.373,764.036,,cpu29,16.000
1470,2026-05-02T15:57:55.373,764.036,,cpu30,13.462
1470,2026-05-02T15:57:55.373,764.036,,cpu31,15.385
1471,2026-05-02T15:57:55.903,764.566,,cpu0,9.804
1471,2026-05-02T15:57:55.903,764.566,,cpu1,11.321
1471,2026-05-02T15:57:55.903,764.566,,cpu2,11.538
1471,2026-05-02T15:57:55.903,764.566,,cpu3,9.615
1471,2026-05-02T15:57:55.903,764.566,,cpu4,13.208
1471,2026-05-02T15:57:55.903,764.566,,cpu5,9.259
1471,2026-05-02T15:57:55.903,764.566,,cpu6,9.615
1471,2026-05-02T15:57:55.903,764.566,,cpu7,7.547
1471,2026-05-02T15:57:55.903,764.566,,cpu8,17.308
1471,2026-05-02T15:57:55.903,764.566,,cpu9,16.981
1471,2026-05-02T15:57:55.903,764.566,,cpu10,9.615
1471,2026-05-02T15:57:55.903,764.566,,cpu11,15.094
1471,2026-05-02T15:57:55.903,764.566,,cpu12,15.094
1471,2026-05-02T15:57:55.903,764.566,,cpu13,13.208
1471,2026-05-02T15:57:55.903,764.566,,cpu14,16.981
1471,2026-05-02T15:57:55.903,764.566,,cpu15,7.692
1471,2026-05-02T15:57:55.903,764.566,,cpu16,9.615
1471,2026-05-02T15:57:55.903,764.566,,cpu17,9.615
1471,2026-05-02T15:57:55.903,764.566,,cpu18,9.434
1471,2026-05-02T15:57:55.903,764.566,,cpu19,9.615
1471,2026-05-02T15:57:55.903,764.566,,cpu20,9.615
1471,2026-05-02T15:57:55.903,764.566,,cpu21,7.692
1471,2026-05-02T15:57:55.903,764.566,,cpu22,9.434
1471,2026-05-02T15:57:55.903,764.566,,cpu23,11.538
1471,2026-05-02T15:57:55.903,764.566,,cpu24,9.434
1471,2026-05-02T15:57:55.903,764.566,,cpu25,14.815
1471,2026-05-02T15:57:55.903,764.566,,cpu26,11.111
1471,2026-05-02T15:57:55.903,764.566,,cpu27,7.692
1471,2026-05-02T15:57:55.903,764.566,,cpu28,11.111
1471,2026-05-02T15:57:55.903,764.566,,cpu29,11.538
1471,2026-05-02T15:57:55.903,764.566,,cpu30,7.692
1471,2026-05-02T15:57:55.903,764.566,,cpu31,9.434
1472,2026-05-02T15:57:56.409,765.072,,cpu0,12.000
1472,2026-05-02T15:57:56.409,765.072,,cpu1,10.000
1472,2026-05-02T15:57:56.409,765.072,,cpu2,10.000
1472,2026-05-02T15:57:56.409,765.072,,cpu3,11.765
1472,2026-05-02T15:57:56.409,765.072,,cpu4,14.000
1472,2026-05-02T15:57:56.409,765.072,,cpu5,10.000
1472,2026-05-02T15:57:56.409,765.072,,cpu6,14.000
1472,2026-05-02T15:57:56.409,765.072,,cpu7,12.000
1472,2026-05-02T15:57:56.409,765.072,,cpu8,15.686
1472,2026-05-02T15:57:56.409,765.072,,cpu9,17.647
1472,2026-05-02T15:57:56.409,765.072,,cpu10,11.765
1472,2026-05-02T15:57:56.409,765.072,,cpu11,16.000
1472,2026-05-02T15:57:56.409,765.072,,cpu12,14.000
1472,2026-05-02T15:57:56.409,765.072,,cpu13,10.204
1472,2026-05-02T15:57:56.409,765.072,,cpu14,12.000
1472,2026-05-02T15:57:56.409,765.072,,cpu15,9.804
1472,2026-05-02T15:57:56.409,765.072,,cpu16,12.000
1472,2026-05-02T15:57:56.409,765.072,,cpu17,13.725
1472,2026-05-02T15:57:56.409,765.072,,cpu18,10.000
1472,2026-05-02T15:57:56.409,765.072,,cpu19,13.462
1472,2026-05-02T15:57:56.409,765.072,,cpu20,11.765
1472,2026-05-02T15:57:56.409,765.072,,cpu21,13.208
1472,2026-05-02T15:57:56.409,765.072,,cpu22,10.000
1472,2026-05-02T15:57:56.409,765.072,,cpu23,9.804
1472,2026-05-02T15:57:56.409,765.072,,cpu24,14.000
1472,2026-05-02T15:57:56.409,765.072,,cpu25,8.163
1472,2026-05-02T15:57:56.409,765.072,,cpu26,10.000
1472,2026-05-02T15:57:56.409,765.072,,cpu27,10.000
1472,2026-05-02T15:57:56.409,765.072,,cpu28,13.725
1472,2026-05-02T15:57:56.409,765.072,,cpu29,14.000
1472,2026-05-02T15:57:56.409,765.072,,cpu30,8.000
1472,2026-05-02T15:57:56.409,765.072,,cpu31,8.000
1473,2026-05-02T15:57:56.952,765.615,,cpu0,11.321
1473,2026-05-02T15:57:56.952,765.615,,cpu1,5.660
1473,2026-05-02T15:57:56.952,765.615,,cpu2,7.547
1473,2026-05-02T15:57:56.952,765.615,,cpu3,5.660
1473,2026-05-02T15:57:56.952,765.615,,cpu4,7.547
1473,2026-05-02T15:57:56.952,765.615,,cpu5,5.660
1473,2026-05-02T15:57:56.952,765.615,,cpu6,7.407
1473,2026-05-02T15:57:56.952,765.615,,cpu7,7.547
1473,2026-05-02T15:57:56.952,765.615,,cpu8,11.111
1473,2026-05-02T15:57:56.952,765.615,,cpu9,12.963
1473,2026-05-02T15:57:56.952,765.615,,cpu10,12.963
1473,2026-05-02T15:57:56.952,765.615,,cpu11,9.091
1473,2026-05-02T15:57:56.952,765.615,,cpu12,14.815
1473,2026-05-02T15:57:56.952,765.615,,cpu13,9.434
1473,2026-05-02T15:57:56.952,765.615,,cpu14,9.434
1473,2026-05-02T15:57:56.952,765.615,,cpu15,7.407
1473,2026-05-02T15:57:56.952,765.615,,cpu16,9.259
1473,2026-05-02T15:57:56.952,765.615,,cpu17,11.111
1473,2026-05-02T15:57:56.952,765.615,,cpu18,12.963
1473,2026-05-02T15:57:56.952,765.615,,cpu19,5.769
1473,2026-05-02T15:57:56.952,765.615,,cpu20,7.547
1473,2026-05-02T15:57:56.952,765.615,,cpu21,5.769
1473,2026-05-02T15:57:56.952,765.615,,cpu22,9.091
1473,2026-05-02T15:57:56.952,765.615,,cpu23,7.407
1473,2026-05-02T15:57:56.952,765.615,,cpu24,7.407
1473,2026-05-02T15:57:56.952,765.615,,cpu25,11.111
1473,2026-05-02T15:57:56.952,765.615,,cpu26,5.660
1473,2026-05-02T15:57:56.952,765.615,,cpu27,9.091
1473,2026-05-02T15:57:56.952,765.615,,cpu28,9.259
1473,2026-05-02T15:57:56.952,765.615,,cpu29,7.547
1473,2026-05-02T15:57:56.952,765.615,,cpu30,7.407
1473,2026-05-02T15:57:56.952,765.615,,cpu31,9.259
1474,2026-05-02T15:57:57.454,766.117,,cpu0,10.000
1474,2026-05-02T15:57:57.454,766.117,,cpu1,9.804
1474,2026-05-02T15:57:57.454,766.117,,cpu2,13.725
1474,2026-05-02T15:57:57.454,766.117,,cpu3,7.843
1474,2026-05-02T15:57:57.454,766.117,,cpu4,7.843
1474,2026-05-02T15:57:57.454,766.117,,cpu5,6.000
1474,2026-05-02T15:57:57.454,766.117,,cpu6,8.163
1474,2026-05-02T15:57:57.454,766.117,,cpu7,7.843
1474,2026-05-02T15:57:57.454,766.117,,cpu8,15.385
1474,2026-05-02T15:57:57.454,766.117,,cpu9,18.367
1474,2026-05-02T15:57:57.454,766.117,,cpu10,14.000
1474,2026-05-02T15:57:57.454,766.117,,cpu11,10.000
1474,2026-05-02T15:57:57.454,766.117,,cpu12,10.000
1474,2026-05-02T15:57:57.454,766.117,,cpu13,12.000
1474,2026-05-02T15:57:57.454,766.117,,cpu14,10.000
1474,2026-05-02T15:57:57.454,766.117,,cpu15,6.000
1474,2026-05-02T15:57:57.454,766.117,,cpu16,7.843
1474,2026-05-02T15:57:57.454,766.117,,cpu17,8.000
1474,2026-05-02T15:57:57.454,766.117,,cpu18,9.804
1474,2026-05-02T15:57:57.454,766.117,,cpu19,8.000
1474,2026-05-02T15:57:57.454,766.117,,cpu20,9.804
1474,2026-05-02T15:57:57.454,766.117,,cpu21,9.804
1474,2026-05-02T15:57:57.454,766.117,,cpu22,6.122
1474,2026-05-02T15:57:57.454,766.117,,cpu23,10.000
1474,2026-05-02T15:57:57.454,766.117,,cpu24,8.000
1474,2026-05-02T15:57:57.454,766.117,,cpu25,7.843
1474,2026-05-02T15:57:57.454,766.117,,cpu26,8.000
1474,2026-05-02T15:57:57.454,766.117,,cpu27,10.000
1474,2026-05-02T15:57:57.454,766.117,,cpu28,6.000
1474,2026-05-02T15:57:57.454,766.117,,cpu29,10.204
1474,2026-05-02T15:57:57.454,766.117,,cpu30,6.000
1474,2026-05-02T15:57:57.454,766.117,,cpu31,6.000
1475,2026-05-02T15:57:57.960,766.623,,cpu0,12.245
1475,2026-05-02T15:57:57.960,766.623,,cpu1,10.000
1475,2026-05-02T15:57:57.960,766.623,,cpu2,12.000
1475,2026-05-02T15:57:57.960,766.623,,cpu3,8.000
1475,2026-05-02T15:57:57.960,766.623,,cpu4,14.000
1475,2026-05-02T15:57:57.960,766.623,,cpu5,8.000
1475,2026-05-02T15:57:57.960,766.623,,cpu6,13.725
1475,2026-05-02T15:57:57.960,766.623,,cpu7,10.000
1475,2026-05-02T15:57:57.960,766.623,,cpu8,18.000
1475,2026-05-02T15:57:57.960,766.623,,cpu9,19.608
1475,2026-05-02T15:57:57.960,766.623,,cpu10,18.367
1475,2026-05-02T15:57:57.960,766.623,,cpu11,10.000
1475,2026-05-02T15:57:57.960,766.623,,cpu12,12.000
1475,2026-05-02T15:57:57.960,766.623,,cpu13,8.163
1475,2026-05-02T15:57:57.960,766.623,,cpu14,10.204
1475,2026-05-02T15:57:57.960,766.623,,cpu15,10.000
1475,2026-05-02T15:57:57.960,766.623,,cpu16,14.000
1475,2026-05-02T15:57:57.960,766.623,,cpu17,12.000
1475,2026-05-02T15:57:57.960,766.623,,cpu18,10.000
1475,2026-05-02T15:57:57.960,766.623,,cpu19,15.094
1475,2026-05-02T15:57:57.960,766.623,,cpu20,12.000
1475,2026-05-02T15:57:57.960,766.623,,cpu21,8.000
1475,2026-05-02T15:57:57.960,766.623,,cpu22,8.000
1475,2026-05-02T15:57:57.960,766.623,,cpu23,9.804
1475,2026-05-02T15:57:57.960,766.623,,cpu24,8.000
1475,2026-05-02T15:57:57.960,766.623,,cpu25,9.804
1475,2026-05-02T15:57:57.960,766.623,,cpu26,13.725
1475,2026-05-02T15:57:57.960,766.623,,cpu27,8.000
1475,2026-05-02T15:57:57.960,766.623,,cpu28,10.204
1475,2026-05-02T15:57:57.960,766.623,,cpu29,12.000
1475,2026-05-02T15:57:57.960,766.623,,cpu30,10.000
1475,2026-05-02T15:57:57.960,766.623,,cpu31,9.804
1476,2026-05-02T15:57:58.503,767.167,,cpu0,12.963
1476,2026-05-02T15:57:58.503,767.167,,cpu1,11.111
1476,2026-05-02T15:57:58.503,767.167,,cpu2,11.321
1476,2026-05-02T15:57:58.503,767.167,,cpu3,9.434
1476,2026-05-02T15:57:58.503,767.167,,cpu4,13.208
1476,2026-05-02T15:57:58.503,767.167,,cpu5,12.963
1476,2026-05-02T15:57:58.503,767.167,,cpu6,11.538
1476,2026-05-02T15:57:58.503,767.167,,cpu7,9.259
1476,2026-05-02T15:57:58.503,767.167,,cpu8,15.094
1476,2026-05-02T15:57:58.503,767.167,,cpu9,14.545
1476,2026-05-02T15:57:58.503,767.167,,cpu10,22.222
1476,2026-05-02T15:57:58.503,767.167,,cpu11,9.434
1476,2026-05-02T15:57:58.503,767.167,,cpu12,16.981
1476,2026-05-02T15:57:58.503,767.167,,cpu13,11.321
1476,2026-05-02T15:57:58.503,767.167,,cpu14,12.963
1476,2026-05-02T15:57:58.503,767.167,,cpu15,9.434
1476,2026-05-02T15:57:58.503,767.167,,cpu16,11.111
1476,2026-05-02T15:57:58.503,767.167,,cpu17,11.111
1476,2026-05-02T15:57:58.503,767.167,,cpu18,12.963
1476,2026-05-02T15:57:58.503,767.167,,cpu19,11.321
1476,2026-05-02T15:57:58.503,767.167,,cpu20,7.547
1476,2026-05-02T15:57:58.503,767.167,,cpu21,11.321
1476,2026-05-02T15:57:58.503,767.167,,cpu22,9.259
1476,2026-05-02T15:57:58.503,767.167,,cpu23,9.259
1476,2026-05-02T15:57:58.503,767.167,,cpu24,9.434
1476,2026-05-02T15:57:58.503,767.167,,cpu25,9.434
1476,2026-05-02T15:57:58.503,767.167,,cpu26,14.815
1476,2026-05-02T15:57:58.503,767.167,,cpu27,12.727
1476,2026-05-02T15:57:58.503,767.167,,cpu28,9.259
1476,2026-05-02T15:57:58.503,767.167,,cpu29,13.208
1476,2026-05-02T15:57:58.503,767.167,,cpu30,11.111
1476,2026-05-02T15:57:58.503,767.167,,cpu31,9.259
1477,2026-05-02T15:57:59.005,767.668,,cpu0,8.333
1477,2026-05-02T15:57:59.005,767.668,,cpu1,8.163
1477,2026-05-02T15:57:59.005,767.668,,cpu2,12.000
1477,2026-05-02T15:57:59.005,767.668,,cpu3,10.000
1477,2026-05-02T15:57:59.005,767.668,,cpu4,14.000
1477,2026-05-02T15:57:59.005,767.668,,cpu5,10.204
1477,2026-05-02T15:57:59.005,767.668,,cpu6,11.765
1477,2026-05-02T15:57:59.005,767.668,,cpu7,10.204
1477,2026-05-02T15:57:59.005,767.668,,cpu8,14.000
1477,2026-05-02T15:57:59.005,767.668,,cpu9,12.000
1477,2026-05-02T15:57:59.005,767.668,,cpu10,14.000
1477,2026-05-02T15:57:59.005,767.668,,cpu11,10.000
1477,2026-05-02T15:57:59.005,767.668,,cpu12,12.000
1477,2026-05-02T15:57:59.005,767.668,,cpu13,8.163
1477,2026-05-02T15:57:59.005,767.668,,cpu14,20.000
1477,2026-05-02T15:57:59.005,767.668,,cpu15,11.765
1477,2026-05-02T15:57:59.005,767.668,,cpu16,12.245
1477,2026-05-02T15:57:59.005,767.668,,cpu17,10.204
1477,2026-05-02T15:57:59.005,767.668,,cpu18,10.204
1477,2026-05-02T15:57:59.005,767.668,,cpu19,12.000
1477,2026-05-02T15:57:59.005,767.668,,cpu20,10.000
1477,2026-05-02T15:57:59.005,767.668,,cpu21,9.804
1477,2026-05-02T15:57:59.005,767.668,,cpu22,10.000
1477,2026-05-02T15:57:59.005,767.668,,cpu23,10.204
1477,2026-05-02T15:57:59.005,767.668,,cpu24,8.000
1477,2026-05-02T15:57:59.005,767.668,,cpu25,8.163
1477,2026-05-02T15:57:59.005,767.668,,cpu26,8.000
1477,2026-05-02T15:57:59.005,767.668,,cpu27,6.122
1477,2026-05-02T15:57:59.005,767.668,,cpu28,7.843
1477,2026-05-02T15:57:59.005,767.668,,cpu29,12.000
1477,2026-05-02T15:57:59.005,767.668,,cpu30,10.000
1477,2026-05-02T15:57:59.005,767.668,,cpu31,8.000
1478,2026-05-02T15:57:59.553,768.217,,cpu0,9.091
1478,2026-05-02T15:57:59.553,768.217,,cpu1,9.091
1478,2026-05-02T15:57:59.553,768.217,,cpu2,10.714
1478,2026-05-02T15:57:59.553,768.217,,cpu3,8.929
1478,2026-05-02T15:57:59.553,768.217,,cpu4,14.815
1478,2026-05-02T15:57:59.553,768.217,,cpu5,7.273
1478,2026-05-02T15:57:59.553,768.217,,cpu6,12.727
1478,2026-05-02T15:57:59.553,768.217,,cpu7,16.364
1478,2026-05-02T15:57:59.553,768.217,,cpu8,17.857
1478,2026-05-02T15:57:59.553,768.217,,cpu9,8.929
1478,2026-05-02T15:57:59.553,768.217,,cpu10,12.727
1478,2026-05-02T15:57:59.553,768.217,,cpu11,10.714
1478,2026-05-02T15:57:59.553,768.217,,cpu12,12.727
1478,2026-05-02T15:57:59.553,768.217,,cpu13,10.714
1478,2026-05-02T15:57:59.553,768.217,,cpu14,10.909
1478,2026-05-02T15:57:59.553,768.217,,cpu15,7.273
1478,2026-05-02T15:57:59.553,768.217,,cpu16,10.909
1478,2026-05-02T15:57:59.553,768.217,,cpu17,14.035
1478,2026-05-02T15:57:59.553,768.217,,cpu18,12.727
1478,2026-05-02T15:57:59.553,768.217,,cpu19,10.909
1478,2026-05-02T15:57:59.553,768.217,,cpu20,7.273
1478,2026-05-02T15:57:59.553,768.217,,cpu21,7.273
1478,2026-05-02T15:57:59.553,768.217,,cpu22,10.526
1478,2026-05-02T15:57:59.553,768.217,,cpu23,7.273
1478,2026-05-02T15:57:59.553,768.217,,cpu24,7.273
1478,2026-05-02T15:57:59.553,768.217,,cpu25,12.281
1478,2026-05-02T15:57:59.553,768.217,,cpu26,8.929
1478,2026-05-02T15:57:59.553,768.217,,cpu27,7.273
1478,2026-05-02T15:57:59.553,768.217,,cpu28,9.091
1478,2026-05-02T15:57:59.553,768.217,,cpu29,12.727
1478,2026-05-02T15:57:59.553,768.217,,cpu30,10.714
1478,2026-05-02T15:57:59.553,768.217,,cpu31,9.091
1479,2026-05-02T15:58:00.054,768.717,,cpu0,10.000
1479,2026-05-02T15:58:00.054,768.717,,cpu1,9.804
1479,2026-05-02T15:58:00.054,768.717,,cpu2,8.000
1479,2026-05-02T15:58:00.054,768.717,,cpu3,6.000
1479,2026-05-02T15:58:00.054,768.717,,cpu4,11.765
1479,2026-05-02T15:58:00.054,768.717,,cpu5,9.615
1479,2026-05-02T15:58:00.054,768.717,,cpu6,14.000
1479,2026-05-02T15:58:00.054,768.717,,cpu7,7.843
1479,2026-05-02T15:58:00.054,768.717,,cpu8,12.245
1479,2026-05-02T15:58:00.054,768.717,,cpu9,8.000
1479,2026-05-02T15:58:00.054,768.717,,cpu10,14.286
1479,2026-05-02T15:58:00.054,768.717,,cpu11,10.000
1479,2026-05-02T15:58:00.054,768.717,,cpu12,12.245
1479,2026-05-02T15:58:00.054,768.717,,cpu13,8.163
1479,2026-05-02T15:58:00.054,768.717,,cpu14,18.000
1479,2026-05-02T15:58:00.054,768.717,,cpu15,8.000
1479,2026-05-02T15:58:00.054,768.717,,cpu16,9.615
1479,2026-05-02T15:58:00.054,768.717,,cpu17,8.163
1479,2026-05-02T15:58:00.054,768.717,,cpu18,9.804
1479,2026-05-02T15:58:00.054,768.717,,cpu19,8.000
1479,2026-05-02T15:58:00.054,768.717,,cpu20,6.122
1479,2026-05-02T15:58:00.054,768.717,,cpu21,8.000
1479,2026-05-02T15:58:00.054,768.717,,cpu22,6.122
1479,2026-05-02T15:58:00.054,768.717,,cpu23,7.843
1479,2026-05-02T15:58:00.054,768.717,,cpu24,8.000
1479,2026-05-02T15:58:00.054,768.717,,cpu25,6.122
1479,2026-05-02T15:58:00.054,768.717,,cpu26,6.122
1479,2026-05-02T15:58:00.054,768.717,,cpu27,9.804
1479,2026-05-02T15:58:00.054,768.717,,cpu28,10.000
1479,2026-05-02T15:58:00.054,768.717,,cpu29,8.163
1479,2026-05-02T15:58:00.054,768.717,,cpu30,7.843
1479,2026-05-02T15:58:00.054,768.717,,cpu31,6.000
1480,2026-05-02T15:58:00.603,769.266,,cpu0,14.815
1480,2026-05-02T15:58:00.603,769.266,,cpu1,14.815
1480,2026-05-02T15:58:00.603,769.266,,cpu2,23.214
1480,2026-05-02T15:58:00.603,769.266,,cpu3,12.963
1480,2026-05-02T15:58:00.603,769.266,,cpu4,16.364
1480,2026-05-02T15:58:00.603,769.266,,cpu5,14.545
1480,2026-05-02T15:58:00.603,769.266,,cpu6,18.182
1480,2026-05-02T15:58:00.603,769.266,,cpu7,16.364
1480,2026-05-02T15:58:00.603,769.266,,cpu8,27.273
1480,2026-05-02T15:58:00.603,769.266,,cpu9,14.545
1480,2026-05-02T15:58:00.603,769.266,,cpu10,20.370
1480,2026-05-02T15:58:00.603,769.266,,cpu11,19.643
1480,2026-05-02T15:58:00.603,769.266,,cpu12,17.857
1480,2026-05-02T15:58:00.603,769.266,,cpu13,16.364
1480,2026-05-02T15:58:00.603,769.266,,cpu14,18.182
1480,2026-05-02T15:58:00.603,769.266,,cpu15,14.545
1480,2026-05-02T15:58:00.603,769.266,,cpu16,16.667
1480,2026-05-02T15:58:00.603,769.266,,cpu17,16.364
1480,2026-05-02T15:58:00.603,769.266,,cpu18,14.545
1480,2026-05-02T15:58:00.603,769.266,,cpu19,14.545
1480,2026-05-02T15:58:00.603,769.266,,cpu20,17.857
1480,2026-05-02T15:58:00.603,769.266,,cpu21,14.545
1480,2026-05-02T15:58:00.603,769.266,,cpu22,17.857
1480,2026-05-02T15:58:00.603,769.266,,cpu23,14.545
1480,2026-05-02T15:58:00.603,769.266,,cpu24,16.364
1480,2026-05-02T15:58:00.603,769.266,,cpu25,14.815
1480,2026-05-02T15:58:00.603,769.266,,cpu26,14.815
1480,2026-05-02T15:58:00.603,769.266,,cpu27,14.815
1480,2026-05-02T15:58:00.603,769.266,,cpu28,12.963
1480,2026-05-02T15:58:00.603,769.266,,cpu29,16.667
1480,2026-05-02T15:58:00.603,769.266,,cpu30,15.094
1480,2026-05-02T15:58:00.603,769.266,,cpu31,14.545
1481,2026-05-02T15:58:01.105,769.768,,cpu0,14.286
1481,2026-05-02T15:58:01.105,769.768,,cpu1,12.245
1481,2026-05-02T15:58:01.105,769.768,,cpu2,14.583
1481,2026-05-02T15:58:01.105,769.768,,cpu3,12.000
1481,2026-05-02T15:58:01.105,769.768,,cpu4,20.000
1481,2026-05-02T15:58:01.105,769.768,,cpu5,12.245
1481,2026-05-02T15:58:01.105,769.768,,cpu6,14.286
1481,2026-05-02T15:58:01.105,769.768,,cpu7,12.245
1481,2026-05-02T15:58:01.105,769.768,,cpu8,18.367
1481,2026-05-02T15:58:01.105,769.768,,cpu9,16.000
1481,2026-05-02T15:58:01.105,769.768,,cpu10,17.647
1481,2026-05-02T15:58:01.105,769.768,,cpu11,20.408
